Class : 0 - # of People : 16, # of Videos : 118, # of Clips : 2609
Class : 1 - # of People : 12, # of Videos : 127, # of Clips : 2766

Epoch: [0][240/671], lr: 0.01000	Time 1.196 (1.329)	Data 0.001 (0.068)	Loss 0.7265 (1.0001)	Prec@1 50.000 (49.170)	Prec@5 0.000 (0.000)
Epoch: [0][260/671], lr: 0.01000	Time 1.194 (1.319)	Data 0.001 (0.063)	Loss 0.6259 (0.9783)	Prec@1 75.000 (49.090)	Prec@5 0.000 (0.000)
Epoch: [0][280/671], lr: 0.01000	Time 0.633 (1.296)	Data 0.000 (0.058)	Loss 0.7007 (0.9583)	Prec@1 37.500 (49.021)	Prec@5 0.000 (0.000)
Epoch: [0][300/671], lr: 0.01000	Time 1.150 (1.308)	Data 0.000 (0.055)	Loss 0.7052 (0.9413)	Prec@1 50.000 (49.419)	Prec@5 0.000 (0.000)
Epoch: [0][320/671], lr: 0.01000	Time 1.270 (1.300)	Data 0.000 (0.051)	Loss 0.7003 (0.9263)	Prec@1 50.000 (49.260)	Prec@5 0.000 (0.000)
Epoch: [0][340/671], lr: 0.01000	Time 1.202 (1.302)	Data 0.001 (0.048)	Loss 0.6658 (0.9127)	Prec@1 62.500 (49.450)	Prec@5 0.000 (0.000)
Epoch: [0][360/671], lr: 0.01000	Time 0.597 (1.294)	Data 0.000 (0.046)	Loss 0.6910 (0.9025)	Prec@1 50.000 (49.342)	Prec@5 0.000 (0.000)
Epoch: [0][380/671], lr: 0.01000	Time 1.194 (1.280)	Data 0.001 (0.043)	Loss 0.6158 (0.8922)	Prec@1 75.000 (49.442)	Prec@5 0.000 (0.000)
Epoch: [0][400/671], lr: 0.01000	Time 2.558 (1.279)	Data 0.000 (0.041)	Loss 0.6757 (0.8837)	Prec@1 62.500 (49.377)	Prec@5 0.000 (0.000)
Epoch: [0][420/671], lr: 0.01000	Time 1.153 (1.281)	Data 0.000 (0.039)	Loss 0.7093 (0.8749)	Prec@1 50.000 (49.495)	Prec@5 0.000 (0.000)
Epoch: [0][440/671], lr: 0.01000	Time 1.195 (1.277)	Data 0.000 (0.038)	Loss 0.6902 (0.8670)	Prec@1 62.500 (49.632)	Prec@5 0.000 (0.000)
Epoch: [0][460/671], lr: 0.01000	Time 1.650 (1.340)	Data 0.003 (0.036)	Loss 0.6839 (0.8599)	Prec@1 62.500 (49.892)	Prec@5 0.000 (0.000)
Epoch: [0][480/671], lr: 0.01000	Time 0.605 (1.343)	Data 0.000 (0.035)	Loss 0.7291 (0.8530)	Prec@1 37.500 (50.026)	Prec@5 0.000 (0.000)
Epoch: [0][500/671], lr: 0.01000	Time 1.513 (1.340)	Data 0.001 (0.033)	Loss 0.7119 (0.8472)	Prec@1 25.000 (50.150)	Prec@5 0.000 (0.000)
Epoch: [0][520/671], lr: 0.01000	Time 1.188 (1.341)	Data 0.001 (0.032)	Loss 0.7017 (0.8415)	Prec@1 50.000 (50.048)	Prec@5 0.000 (0.000)
Epoch: [0][540/671], lr: 0.01000	Time 1.167 (1.342)	Data 0.001 (0.031)	Loss 0.8143 (0.8366)	Prec@1 37.500 (49.884)	Prec@5 0.000 (0.000)
Epoch: [0][560/671], lr: 0.01000	Time 0.830 (1.335)	Data 0.001 (0.030)	Loss 0.8021 (0.8330)	Prec@1 37.500 (49.733)	Prec@5 0.000 (0.000)
Epoch: [0][580/671], lr: 0.01000	Time 1.138 (1.321)	Data 0.001 (0.029)	Loss 0.6772 (0.8294)	Prec@1 62.500 (49.591)	Prec@5 0.000 (0.000)
Epoch: [0][600/671], lr: 0.01000	Time 1.196 (1.319)	Data 0.001 (0.028)	Loss 0.6199 (0.8249)	Prec@1 75.000 (49.730)	Prec@5 0.000 (0.000)
Epoch: [0][620/671], lr: 0.01000	Time 1.187 (1.315)	Data 0.000 (0.027)	Loss 0.6572 (0.8208)	Prec@1 37.500 (49.758)	Prec@5 0.000 (0.000)
Epoch: [0][640/671], lr: 0.01000	Time 1.180 (1.312)	Data 0.000 (0.026)	Loss 0.6936 (0.8172)	Prec@1 37.500 (49.688)	Prec@5 0.000 (0.000)
Epoch: [0][660/671], lr: 0.01000	Time 0.721 (1.299)	Data 0.000 (0.025)	Loss 0.9142 (0.8150)	Prec@1 12.500 (49.603)	Prec@5 0.000 (0.000)
Test: [0/196]	Time 23.629 (23.629)	Loss 1.2975 (1.2975)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [20/196]	Time 0.404 (1.824)	Loss 1.2758 (1.2933)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [40/196]	Time 0.351 (1.475)	Loss 0.3173 (1.1161)	Prec@1 100.000 (17.378)	Prec@5 0.000 (0.000)
Test: [60/196]	Time 0.175 (1.244)	Loss 0.3302 (0.8563)	Prec@1 100.000 (44.467)	Prec@5 0.000 (0.000)
Test: [80/196]	Time 9.951 (1.330)	Loss 1.2775 (0.8809)	Prec@1 0.000 (41.975)	Prec@5 0.000 (0.000)
Test: [100/196]	Time 1.764 (1.230)	Loss 1.2977 (0.9604)	Prec@1 0.000 (33.663)	Prec@5 0.000 (0.000)
Test: [120/196]	Time 0.291 (1.205)	Loss 1.2702 (1.0131)	Prec@1 0.000 (28.099)	Prec@5 0.000 (0.000)
Test: [140/196]	Time 0.856 (1.165)	Loss 0.3295 (1.0060)	Prec@1 100.000 (28.723)	Prec@5 0.000 (0.000)
Test: [160/196]	Time 5.124 (1.190)	Loss 0.3303 (0.9220)	Prec@1 100.000 (37.578)	Prec@5 0.000 (0.000)
Test: [180/196]	Time 0.192 (1.178)	Loss 0.3319 (0.8564)	Prec@1 100.000 (44.475)	Prec@5 0.000 (0.000)

Participant : c0000, # of Pred : 12
Class : 1, Pred_0 : 12, Pred_1 : 00

Participant : c0002, # of Pred : 12
Class : 0, Pred_0 : 12, Pred_1 : 00

Participant : c0007, # of Pred : 08
Class : 1, Pred_0 : 08, Pred_1 : 00

Participant : c0011, # of Pred : 16
Class : 1, Pred_0 : 16, Pred_1 : 00

Participant : c0033, # of Pred : 12
Class : 0, Pred_0 : 12, Pred_1 : 00

Participant : c0056, # of Pred : 05
Class : 0, Pred_0 : 05, Pred_1 : 00

Participant : c0057, # of Pred : 05
Class : 0, Pred_0 : 05, Pred_1 : 00

Testing Results: Prec@1 48.692 Prec@5 0.000 Loss 0.81651
Best Prec@1: 48.692

Epoch: [1][0/671], lr: 0.01000	Time 15.895 (15.895)	Data 14.019 (14.019)	Loss 0.9051 (0.9051)	Prec@1 37.500 (37.500)	Prec@5 0.000 (0.000)
Epoch: [1][20/671], lr: 0.01000	Time 0.780 (1.770)	Data 0.000 (0.764)	Loss 0.6930 (0.7274)	Prec@1 62.500 (56.548)	Prec@5 0.000 (0.000)
Epoch: [1][40/671], lr: 0.01000	Time 0.707 (1.216)	Data 0.001 (0.392)	Loss 0.6984 (0.7108)	Prec@1 50.000 (54.878)	Prec@5 0.000 (0.000)
Epoch: [1][60/671], lr: 0.01000	Time 0.948 (1.122)	Data 0.001 (0.264)	Loss 0.7944 (0.7136)	Prec@1 37.500 (53.689)	Prec@5 0.000 (0.000)
Epoch: [1][80/671], lr: 0.01000	Time 1.650 (1.114)	Data 0.005 (0.199)	Loss 0.7261 (0.7102)	Prec@1 50.000 (51.852)	Prec@5 0.000 (0.000)
Epoch: [1][100/671], lr: 0.01000	Time 1.433 (1.102)	Data 0.001 (0.160)	Loss 0.6919 (0.7090)	Prec@1 50.000 (51.609)	Prec@5 0.000 (0.000)
Epoch: [1][120/671], lr: 0.01000	Time 1.162 (1.120)	Data 0.001 (0.134)	Loss 0.6704 (0.7080)	Prec@1 62.500 (51.033)	Prec@5 0.000 (0.000)
Epoch: [1][140/671], lr: 0.01000	Time 0.793 (1.141)	Data 0.001 (0.115)	Loss 0.7035 (0.7086)	Prec@1 50.000 (51.152)	Prec@5 0.000 (0.000)
Epoch: [1][160/671], lr: 0.01000	Time 0.711 (1.121)	Data 0.001 (0.101)	Loss 0.7190 (0.7081)	Prec@1 50.000 (50.932)	Prec@5 0.000 (0.000)
Epoch: [1][180/671], lr: 0.01000	Time 0.694 (1.083)	Data 0.000 (0.090)	Loss 0.7080 (0.7073)	Prec@1 50.000 (51.174)	Prec@5 0.000 (0.000)
Epoch: [1][200/671], lr: 0.01000	Time 1.082 (1.051)	Data 0.000 (0.081)	Loss 0.7067 (0.7062)	Prec@1 37.500 (51.119)	Prec@5 0.000 (0.000)
Epoch: [1][220/671], lr: 0.01000	Time 1.187 (1.063)	Data 0.001 (0.074)	Loss 0.6535 (0.7043)	Prec@1 62.500 (51.584)	Prec@5 0.000 (0.000)
Epoch: [1][240/671], lr: 0.01000	Time 1.188 (1.074)	Data 0.000 (0.068)	Loss 0.6841 (0.7039)	Prec@1 62.500 (51.556)	Prec@5 0.000 (0.000)
Epoch: [1][260/671], lr: 0.01000	Time 1.214 (1.083)	Data 0.000 (0.062)	Loss 0.7001 (0.7037)	Prec@1 25.000 (51.580)	Prec@5 0.000 (0.000)
Epoch: [1][280/671], lr: 0.01000	Time 1.188 (1.091)	Data 0.000 (0.058)	Loss 0.8021 (0.7048)	Prec@1 37.500 (51.512)	Prec@5 0.000 (0.000)
Epoch: [1][300/671], lr: 0.01000	Time 1.172 (1.098)	Data 0.000 (0.054)	Loss 0.6511 (0.7049)	Prec@1 75.000 (51.370)	Prec@5 0.000 (0.000)
Epoch: [1][320/671], lr: 0.01000	Time 1.224 (1.103)	Data 0.000 (0.051)	Loss 0.6682 (0.7046)	Prec@1 75.000 (51.090)	Prec@5 0.000 (0.000)
Epoch: [1][340/671], lr: 0.01000	Time 1.198 (1.108)	Data 0.000 (0.048)	Loss 0.6706 (0.7045)	Prec@1 75.000 (50.843)	Prec@5 0.000 (0.000)
Epoch: [1][360/671], lr: 0.01000	Time 1.196 (1.113)	Data 0.000 (0.045)	Loss 0.6965 (0.7041)	Prec@1 62.500 (51.039)	Prec@5 0.000 (0.000)
Epoch: [1][380/671], lr: 0.01000	Time 1.175 (1.116)	Data 0.000 (0.043)	Loss 0.6506 (0.7031)	Prec@1 75.000 (51.345)	Prec@5 0.000 (0.000)
Epoch: [1][400/671], lr: 0.01000	Time 1.188 (1.120)	Data 0.000 (0.041)	Loss 0.7031 (0.7013)	Prec@1 50.000 (51.559)	Prec@5 0.000 (0.000)
Epoch: [1][420/671], lr: 0.01000	Time 1.191 (1.124)	Data 0.000 (0.039)	Loss 0.7221 (0.6994)	Prec@1 37.500 (51.781)	Prec@5 0.000 (0.000)
Epoch: [1][440/671], lr: 0.01000	Time 1.190 (1.127)	Data 0.000 (0.037)	Loss 0.6505 (0.6986)	Prec@1 62.500 (52.268)	Prec@5 0.000 (0.000)
Epoch: [1][460/671], lr: 0.01000	Time 1.174 (1.130)	Data 0.000 (0.035)	Loss 0.6860 (0.6994)	Prec@1 50.000 (52.332)	Prec@5 0.000 (0.000)
Epoch: [1][480/671], lr: 0.01000	Time 1.136 (1.132)	Data 0.000 (0.034)	Loss 0.6880 (0.6996)	Prec@1 50.000 (52.339)	Prec@5 0.000 (0.000)
Epoch: [1][500/671], lr: 0.01000	Time 1.195 (1.134)	Data 0.000 (0.033)	Loss 0.7049 (0.7007)	Prec@1 62.500 (52.420)	Prec@5 0.000 (0.000)
Epoch: [1][520/671], lr: 0.01000	Time 1.273 (1.137)	Data 0.000 (0.031)	Loss 0.7134 (0.7004)	Prec@1 50.000 (52.375)	Prec@5 0.000 (0.000)
Epoch: [1][540/671], lr: 0.01000	Time 1.187 (1.139)	Data 0.000 (0.030)	Loss 1.0173 (0.7001)	Prec@1 37.500 (52.565)	Prec@5 0.000 (0.000)
Epoch: [1][560/671], lr: 0.01000	Time 1.207 (1.140)	Data 0.000 (0.029)	Loss 0.5381 (0.7005)	Prec@1 100.000 (52.652)	Prec@5 0.000 (0.000)
Epoch: [1][580/671], lr: 0.01000	Time 1.192 (1.142)	Data 0.000 (0.028)	Loss 0.6592 (0.7010)	Prec@1 62.500 (52.818)	Prec@5 0.000 (0.000)
Epoch: [1][600/671], lr: 0.01000	Time 1.199 (1.143)	Data 0.000 (0.027)	Loss 0.7504 (0.7021)	Prec@1 37.500 (52.808)	Prec@5 0.000 (0.000)
Epoch: [1][620/671], lr: 0.01000	Time 1.203 (1.145)	Data 0.000 (0.026)	Loss 0.7611 (0.7015)	Prec@1 37.500 (52.939)	Prec@5 0.000 (0.000)
Epoch: [1][640/671], lr: 0.01000	Time 1.469 (1.147)	Data 0.001 (0.026)	Loss 0.7393 (0.7014)	Prec@1 50.000 (52.945)	Prec@5 0.000 (0.000)
Epoch: [1][660/671], lr: 0.01000	Time 0.596 (1.144)	Data 0.000 (0.025)	Loss 0.7319 (0.6998)	Prec@1 50.000 (53.272)	Prec@5 0.000 (0.000)
Test: [0/196]	Time 12.832 (12.832)	Loss 0.8969 (0.8969)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [20/196]	Time 0.195 (1.283)	Loss 0.8067 (0.9023)	Prec@1 0.000 (14.881)	Prec@5 0.000 (0.000)
Test: [40/196]	Time 0.403 (0.925)	Loss 0.5229 (0.7701)	Prec@1 100.000 (42.988)	Prec@5 0.000 (0.000)
Test: [60/196]	Time 0.169 (0.834)	Loss 0.4911 (0.6937)	Prec@1 100.000 (61.680)	Prec@5 0.000 (0.000)
Test: [80/196]	Time 0.336 (0.842)	Loss 1.2002 (0.7622)	Prec@1 0.000 (54.938)	Prec@5 0.000 (0.000)
Test: [100/196]	Time 0.272 (0.861)	Loss 1.0696 (0.8360)	Prec@1 0.000 (44.059)	Prec@5 0.000 (0.000)
Test: [120/196]	Time 0.166 (0.861)	Loss 0.7258 (0.8505)	Prec@1 37.500 (41.529)	Prec@5 0.000 (0.000)
Test: [140/196]	Time 0.208 (0.833)	Loss 0.7055 (0.8301)	Prec@1 50.000 (43.617)	Prec@5 0.000 (0.000)
Test: [160/196]	Time 0.167 (0.821)	Loss 0.4555 (0.7989)	Prec@1 100.000 (47.205)	Prec@5 0.000 (0.000)
Test: [180/196]	Time 0.150 (0.847)	Loss 0.5027 (0.7550)	Prec@1 100.000 (53.039)	Prec@5 0.000 (0.000)

Participant : c0000, # of Pred : 12
Class : 1, Pred_0 : 08, Pred_1 : 04

Participant : c0002, # of Pred : 12
Class : 0, Pred_0 : 12, Pred_1 : 00

Participant : c0007, # of Pred : 08
Class : 1, Pred_0 : 08, Pred_1 : 00

Participant : c0011, # of Pred : 16
Class : 1, Pred_0 : 11, Pred_1 : 05

Participant : c0033, # of Pred : 12
Class : 0, Pred_0 : 09, Pred_1 : 03

Participant : c0056, # of Pred : 05
Class : 0, Pred_0 : 05, Pred_1 : 00

Participant : c0057, # of Pred : 05
Class : 0, Pred_0 : 05, Pred_1 : 00

Testing Results: Prec@1 56.605 Prec@5 0.000 Loss 0.73339
Best Prec@1: 56.605

Epoch: [2][0/671], lr: 0.01000	Time 22.595 (22.595)	Data 21.696 (21.696)	Loss 0.8434 (0.8434)	Prec@1 25.000 (25.000)	Prec@5 0.000 (0.000)
Epoch: [2][20/671], lr: 0.01000	Time 0.908 (1.786)	Data 0.000 (1.034)	Loss 0.6450 (0.6498)	Prec@1 62.500 (65.476)	Prec@5 0.000 (0.000)
Epoch: [2][40/671], lr: 0.01000	Time 1.199 (1.272)	Data 0.001 (0.530)	Loss 0.7076 (0.6625)	Prec@1 50.000 (62.500)	Prec@5 0.000 (0.000)
Epoch: [2][60/671], lr: 0.01000	Time 0.774 (1.092)	Data 0.001 (0.356)	Loss 0.6877 (0.6815)	Prec@1 75.000 (59.426)	Prec@5 0.000 (0.000)
Epoch: [2][80/671], lr: 0.01000	Time 0.684 (1.061)	Data 0.000 (0.268)	Loss 0.7094 (0.6986)	Prec@1 50.000 (57.253)	Prec@5 0.000 (0.000)
Epoch: [2][100/671], lr: 0.01000	Time 0.669 (1.008)	Data 0.001 (0.215)	Loss 0.7235 (0.7003)	Prec@1 37.500 (55.693)	Prec@5 0.000 (0.000)
Epoch: [2][120/671], lr: 0.01000	Time 0.774 (0.960)	Data 0.000 (0.180)	Loss 0.6614 (0.6992)	Prec@1 62.500 (54.959)	Prec@5 0.000 (0.000)
Epoch: [2][140/671], lr: 0.01000	Time 0.675 (0.913)	Data 0.000 (0.154)	Loss 0.6911 (0.7053)	Prec@1 50.000 (54.344)	Prec@5 0.000 (0.000)
Epoch: [2][160/671], lr: 0.01000	Time 0.729 (0.885)	Data 0.001 (0.135)	Loss 0.9240 (0.7087)	Prec@1 25.000 (53.804)	Prec@5 0.000 (0.000)
Epoch: [2][180/671], lr: 0.01000	Time 0.597 (0.856)	Data 0.000 (0.120)	Loss 0.6730 (0.7089)	Prec@1 100.000 (53.729)	Prec@5 0.000 (0.000)
Epoch: [2][200/671], lr: 0.01000	Time 0.607 (0.833)	Data 0.000 (0.108)	Loss 0.6822 (0.7089)	Prec@1 75.000 (53.234)	Prec@5 0.000 (0.000)
Epoch: [2][220/671], lr: 0.01000	Time 0.590 (0.815)	Data 0.000 (0.099)	Loss 0.7214 (0.7097)	Prec@1 50.000 (52.941)	Prec@5 0.000 (0.000)
Epoch: [2][240/671], lr: 0.01000	Time 0.664 (0.800)	Data 0.000 (0.091)	Loss 0.7005 (0.7104)	Prec@1 50.000 (53.060)	Prec@5 0.000 (0.000)
Epoch: [2][260/671], lr: 0.01000	Time 0.599 (0.787)	Data 0.001 (0.084)	Loss 0.7048 (0.7117)	Prec@1 50.000 (52.682)	Prec@5 0.000 (0.000)
Epoch: [2][280/671], lr: 0.01000	Time 0.616 (0.778)	Data 0.001 (0.078)	Loss 0.5654 (0.7074)	Prec@1 75.000 (53.559)	Prec@5 0.000 (0.000)
Epoch: [2][300/671], lr: 0.01000	Time 0.597 (0.769)	Data 0.000 (0.073)	Loss 0.7166 (0.7084)	Prec@1 50.000 (53.073)	Prec@5 0.000 (0.000)
Epoch: [2][320/671], lr: 0.01000	Time 0.606 (0.760)	Data 0.000 (0.068)	Loss 0.6787 (0.7078)	Prec@1 62.500 (52.804)	Prec@5 0.000 (0.000)
Epoch: [2][340/671], lr: 0.01000	Time 0.598 (0.752)	Data 0.000 (0.064)	Loss 0.6990 (0.7085)	Prec@1 50.000 (52.383)	Prec@5 0.000 (0.000)
Epoch: [2][360/671], lr: 0.01000	Time 0.842 (0.745)	Data 0.000 (0.061)	Loss 0.6906 (0.7083)	Prec@1 50.000 (52.043)	Prec@5 0.000 (0.000)
Epoch: [2][380/671], lr: 0.01000	Time 0.614 (0.740)	Data 0.001 (0.057)	Loss 0.8818 (0.7089)	Prec@1 25.000 (51.772)	Prec@5 0.000 (0.000)
Epoch: [2][400/671], lr: 0.01000	Time 0.596 (0.734)	Data 0.000 (0.055)	Loss 0.6920 (0.7084)	Prec@1 62.500 (51.714)	Prec@5 0.000 (0.000)
Epoch: [2][420/671], lr: 0.01000	Time 0.593 (0.731)	Data 0.000 (0.052)	Loss 0.7580 (0.7075)	Prec@1 50.000 (51.663)	Prec@5 0.000 (0.000)
Epoch: [2][440/671], lr: 0.01000	Time 0.594 (0.726)	Data 0.000 (0.050)	Loss 0.7227 (0.7074)	Prec@1 50.000 (51.871)	Prec@5 0.000 (0.000)
Epoch: [2][460/671], lr: 0.01000	Time 0.598 (0.724)	Data 0.000 (0.048)	Loss 0.7593 (0.7076)	Prec@1 25.000 (51.600)	Prec@5 0.000 (0.000)
Epoch: [2][480/671], lr: 0.01000	Time 0.732 (0.721)	Data 0.000 (0.046)	Loss 0.7707 (0.7077)	Prec@1 50.000 (51.585)	Prec@5 0.000 (0.000)
Epoch: [2][500/671], lr: 0.01000	Time 0.644 (0.718)	Data 0.000 (0.044)	Loss 1.4431 (0.7100)	Prec@1 12.500 (51.622)	Prec@5 0.000 (0.000)
Epoch: [2][520/671], lr: 0.01000	Time 0.896 (0.716)	Data 0.000 (0.042)	Loss 0.6944 (0.7112)	Prec@1 37.500 (51.560)	Prec@5 0.000 (0.000)
Epoch: [2][540/671], lr: 0.01000	Time 0.597 (0.713)	Data 0.000 (0.041)	Loss 0.6502 (0.7103)	Prec@1 62.500 (51.617)	Prec@5 0.000 (0.000)
Epoch: [2][560/671], lr: 0.01000	Time 0.603 (0.711)	Data 0.000 (0.039)	Loss 0.7236 (0.7093)	Prec@1 50.000 (51.716)	Prec@5 0.000 (0.000)
Epoch: [2][580/671], lr: 0.01000	Time 0.594 (0.709)	Data 0.000 (0.038)	Loss 0.7494 (0.7081)	Prec@1 50.000 (52.044)	Prec@5 0.000 (0.000)
Epoch: [2][600/671], lr: 0.01000	Time 0.594 (0.707)	Data 0.000 (0.037)	Loss 0.6215 (0.7078)	Prec@1 75.000 (52.371)	Prec@5 0.000 (0.000)
Epoch: [2][620/671], lr: 0.01000	Time 0.655 (0.704)	Data 0.000 (0.035)	Loss 0.6831 (0.7077)	Prec@1 62.500 (52.536)	Prec@5 0.000 (0.000)
Epoch: [2][640/671], lr: 0.01000	Time 0.747 (0.703)	Data 0.000 (0.034)	Loss 0.6379 (0.7069)	Prec@1 37.500 (52.613)	Prec@5 0.000 (0.000)
Epoch: [2][660/671], lr: 0.01000	Time 0.596 (0.701)	Data 0.000 (0.033)	Loss 0.6854 (0.7073)	Prec@1 62.500 (52.742)	Prec@5 0.000 (0.000)
Test: [0/196]	Time 12.758 (12.758)	Loss 0.2903 (0.2903)	Prec@1 100.000 (100.000)	Prec@5 0.000 (0.000)
Test: [20/196]	Time 0.213 (1.155)	Loss 0.2900 (0.2909)	Prec@1 100.000 (100.000)	Prec@5 0.000 (0.000)
Test: [40/196]	Time 0.144 (0.829)	Loss 1.3856 (0.4814)	Prec@1 0.000 (82.622)	Prec@5 0.000 (0.000)
Test: [60/196]	Time 0.146 (0.756)	Loss 1.4031 (0.7811)	Prec@1 0.000 (55.533)	Prec@5 0.000 (0.000)
Test: [80/196]	Time 7.078 (0.750)	Loss 0.2879 (0.7555)	Prec@1 100.000 (58.025)	Prec@5 0.000 (0.000)
Test: [100/196]	Time 0.186 (0.708)	Loss 0.2955 (0.6648)	Prec@1 100.000 (66.337)	Prec@5 0.000 (0.000)
Test: [120/196]	Time 0.158 (0.687)	Loss 0.2876 (0.6046)	Prec@1 100.000 (71.901)	Prec@5 0.000 (0.000)
Test: [140/196]	Time 0.163 (0.654)	Loss 1.3434 (0.6085)	Prec@1 0.000 (71.277)	Prec@5 0.000 (0.000)
Test: [160/196]	Time 7.342 (0.681)	Loss 1.3749 (0.7007)	Prec@1 0.000 (62.422)	Prec@5 0.000 (0.000)
Test: [180/196]	Time 0.144 (0.662)	Loss 1.3151 (0.7710)	Prec@1 0.000 (55.525)	Prec@5 0.000 (0.000)

Participant : c0000, # of Pred : 12
Class : 1, Pred_0 : 00, Pred_1 : 12

Participant : c0002, # of Pred : 12
Class : 0, Pred_0 : 00, Pred_1 : 12

Participant : c0007, # of Pred : 08
Class : 1, Pred_0 : 00, Pred_1 : 08

Participant : c0011, # of Pred : 16
Class : 1, Pred_0 : 00, Pred_1 : 16

Participant : c0033, # of Pred : 12
Class : 0, Pred_0 : 00, Pred_1 : 12

Participant : c0056, # of Pred : 05
Class : 0, Pred_0 : 00, Pred_1 : 05

Participant : c0057, # of Pred : 05
Class : 0, Pred_0 : 00, Pred_1 : 05

Testing Results: Prec@1 51.308 Prec@5 0.000 Loss 0.81474
Best Prec@1: 56.605

Epoch: [3][0/671], lr: 0.01000	Time 16.605 (16.605)	Data 15.966 (15.966)	Loss 0.6627 (0.6627)	Prec@1 62.500 (62.500)	Prec@5 0.000 (0.000)
Epoch: [3][20/671], lr: 0.01000	Time 0.603 (1.401)	Data 0.000 (0.761)	Loss 0.6935 (0.7222)	Prec@1 62.500 (56.548)	Prec@5 0.000 (0.000)
Epoch: [3][40/671], lr: 0.01000	Time 0.807 (1.047)	Data 0.000 (0.390)	Loss 0.6544 (0.7045)	Prec@1 50.000 (55.488)	Prec@5 0.000 (0.000)
Epoch: [3][60/671], lr: 0.01000	Time 0.878 (0.925)	Data 0.000 (0.262)	Loss 0.7389 (0.7065)	Prec@1 37.500 (54.713)	Prec@5 0.000 (0.000)
Epoch: [3][80/671], lr: 0.01000	Time 0.598 (0.865)	Data 0.000 (0.198)	Loss 0.6131 (0.7069)	Prec@1 62.500 (52.469)	Prec@5 0.000 (0.000)
Epoch: [3][100/671], lr: 0.01000	Time 0.586 (0.827)	Data 0.000 (0.159)	Loss 0.6762 (0.7070)	Prec@1 50.000 (52.351)	Prec@5 0.000 (0.000)
Epoch: [3][120/671], lr: 0.01000	Time 0.645 (0.802)	Data 0.000 (0.132)	Loss 0.7107 (0.7028)	Prec@1 37.500 (53.202)	Prec@5 0.000 (0.000)
Epoch: [3][140/671], lr: 0.01000	Time 0.671 (0.778)	Data 0.000 (0.114)	Loss 0.6728 (0.6993)	Prec@1 50.000 (53.989)	Prec@5 0.000 (0.000)
Epoch: [3][160/671], lr: 0.01000	Time 0.600 (0.761)	Data 0.000 (0.100)	Loss 0.7748 (0.7003)	Prec@1 37.500 (53.804)	Prec@5 0.000 (0.000)
Epoch: [3][180/671], lr: 0.01000	Time 0.592 (0.749)	Data 0.000 (0.089)	Loss 0.7119 (0.6967)	Prec@1 62.500 (54.972)	Prec@5 0.000 (0.000)
